"filename", "language", "Shell Script", "JavaScript", "comment", "blank", "total"
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\PaperVisceptionTheWordsTheySaid\test-cases\Try2.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\PaperVisceptionTheWordsTheySaid\test-cases\Try3_Original.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\PaperVisceptionTheWordsTheySaid\test-cases\Try4_Annotated.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\PaperVisceptionTheWordsTheySaid\test-cases\Try4_Bubbles.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\PaperVisceptionTheWordsTheySaid\test-cases\Try4_Columns.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\PaperVisceptionTheWordsTheySaid\test-cases\Try4_Original.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\PaperVisceptionTheWordsTheySaid\test-cases\temp.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\asd\asd.js", "JavaScript", 0, 22, 0, 5, 27
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\asd\test-cases\a.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\cars.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\ATEFSDSAD.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\AreaAndMiscNoNest.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\AxisColumnsNest3Lvl.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\AxisColumnsNoNest.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\AxisColumnsRowsColumns3Lvl.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\AxisColumnsRowsRows3Lvl.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\AxisFourStreamsWithinCircle.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\AxisPlotNest3Lvl.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\AxisPlotNoNest.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\AxisRowsNest2Lvl.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\AxisRowsNest3Lvl.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\AxisRowsNoNest.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\AxisStreamNest2Lvl.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\AxisStreamNoNest.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\AxisUndoRedoTest.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\BarsDeformCartesianCircularDeformCartesian.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\CartesianCircularDeform.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\CirclesCircularColumnsSnake.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\CirclesColumnsSnake.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\CircularColumnsSnake.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\ColorLegendPlot.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\ColorLegendStream.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\ColorLegendStreamNestPlot.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\ColorLegendStreamNestRowsCols.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\ColumnsBaselineTextTransformNest.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\ColumnsBaselines.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\ColumnsBaselinesNested.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\ColumnsBaselinesTextTransform.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\ColumnsSnakeColSnakeCol.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\DeformAllWithinRect.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\DeformAllWithinSpiral1.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\DeformWithinArcAreaArcd.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\DeformWithinArcAreaSpirald.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\DeformWithinArcCircular.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\DeformWithinArcLineBased.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\DeformWithinArcPlot.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\DeformWithinArcRect.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\DeformWithinArcRectArcd.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\DeformWithinArcRectSpirald.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\DeformWithinArcStackedColumn.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\DeformWithinArcStreamSpirald.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\DeformWithinArcStreams.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\DeformWithinRectAllV1.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\DeformWithinRectCircular.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\DeformWithinRectLineBased.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\DeformWithinRectPlot.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\DeformWithinRectRect.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\DeformWithinRectRectArcd.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\DeformWithinRectRectSpirald.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\DeformWithinRectStackedColumn.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\DeformWithinRectStream.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\DeformWithinRectStreamArcd.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\DeformWithinRectStreamSpirald.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\DeformWithinSpiralAreaArcd.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\DeformWithinSpiralAreaSnaked.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\DeformWithinSpiralAreaSpirald.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\DeformWithinSpiralLineBased.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\DeformWithinSpiralPlot.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\DeformWithinSpiralRect.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\DeformWithinSpiralRectArcd.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\DeformWithinSpiralRectSpirald.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\DeformWithinSpiralStackedColumn.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\DeformWithinSpiralStackedColumnSpirald.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\DeformWithinSpiralStream.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\DeformWithinSpiralStreamArcd.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\DeformWithinSpiralStreamSpirald.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\DeformableAxisTitlePositionTest.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\LabelTransformCircularNest3Lvl.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\LabelTransformColsRowsRows.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\LabelsColumnsDeformedCircular.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\PAPER_PUB.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\PlotCartesianNoNest.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\PlotGroupBetween.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\PlotNestDeep.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\PolarAreaNestedBounds.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\PolarAreaNestedBoundsComplex.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\RelativeBaselineColumns.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\RowsBaselinesLabelTransform.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\SectorsNestedBoundsComplex.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\ShowcaseJuxtaAndNesting.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\SnakeCircularAndColumns.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\SnakeColumns.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\SnakeColumnsCircular.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\SnakeColumnsCircularSnake.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\SnakeColumnsColumnsCircular.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\SnakeNestDeep.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\SnakeSnakeColumns.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\SnakeSnakeSnakeColumns.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\TEMPEW.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\TEMPEWEW.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\TMEPTETW.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\TrimmedUndoRedoStacks.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\TripleLayerNestSnakeDeform.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\TubesNestComplex.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\asddshahdas.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\decached.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\decacheddds.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\stub.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\stub2.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\stublet.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\temp.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\cars\test-cases\tmp.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\chem\chem.js", "JavaScript", 0, 22, 1, 6, 29
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\chem\test-cases\StreamTimeAxisFix.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\titanic\test-cases\Custom1.js", "JavaScript", 0, 1, 0, 0, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-files\indexes\production\test-suites\titanic\titanic.js", "JavaScript", 0, 16, 0, 3, 19
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-index.js", "JavaScript", 0, 177, 14, 51, 242
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-suite-collection.js", "JavaScript", 0, 24, 0, 8, 32
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-suite-iterator.js", "JavaScript", 0, 46, 0, 11, 57
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\server\test-server\test-suite.js", "JavaScript", 0, 81, 7, 19, 107
"Total", "-", 1, 1226, 44, 246, 1517
