"filename", "language", "JavaScript", "Stylus", "Shell Script", "Less", "CSS", "JSON", "comment", "blank", "total"
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\channels\channel-classes\specific\channel-core-transformation-manager.js", "JavaScript", 61, 0, 0, 0, 0, 0, 43, 37, 141
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\channels\channel-classes\specific\channel-direct.js", "JavaScript", 15, 0, 0, 0, 0, 0, 0, 7, 22
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\channels\channel-classes\specific\channel-discrete-axis.js", "JavaScript", 15, 0, 0, 0, 0, 0, 15, 7, 37
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\channels\channel-classes\specific\channel-discrete-bar-align.js", "JavaScript", 83, 0, 0, 0, 0, 0, 8, 31, 122
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\channels\channel-classes\specific\channel-discrete-mappable.js", "JavaScript", 133, 0, 0, 0, 0, 0, 44, 55, 232
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\channels\channel-classes\specific\channel-discrete-plot-symbols.js", "JavaScript", 31, 0, 0, 0, 0, 0, 103, 37, 171
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\channels\channel-classes\specific\channel-discrete.js", "JavaScript", 52, 0, 0, 0, 0, 0, 9, 23, 84
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\channels\channel-classes\specific\channel-dynamic-master.js", "JavaScript", 187, 0, 0, 0, 0, 0, 27, 73, 287
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\channels\channel-classes\specific\channel-guide-information-color.js", "JavaScript", 30, 0, 0, 0, 0, 0, 19, 17, 66
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\channels\channel-classes\specific\channel-guide-information-fill-color.js", "JavaScript", 60, 0, 0, 0, 0, 0, 1, 21, 82
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\channels\channel-classes\specific\channel-guide-information-fill-opacity.js", "JavaScript", 14, 0, 0, 0, 0, 0, 0, 6, 20
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\channels\channel-classes\specific\channel-guide-information-plot-size.js", "JavaScript", 18, 0, 0, 0, 0, 0, 30, 17, 65
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\channels\channel-classes\specific\channel-guide-information-plot-symbol.js", "JavaScript", 18, 0, 0, 0, 0, 0, 30, 17, 65
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\channels\channel-classes\specific\channel-guide-information-stacked-column-size.js", "JavaScript", 30, 0, 0, 0, 0, 0, 19, 18, 67
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\channels\channel-classes\specific\channel-guide-information-stream-size.js", "JavaScript", 30, 0, 0, 0, 0, 0, 19, 18, 67
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\channels\channel-classes\specific\channel-guide-information-stroke-color.js", "JavaScript", 13, 0, 0, 0, 0, 0, 1, 6, 20
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\channels\channel-classes\specific\channel-guide-information-stroke-dash.js", "JavaScript", 14, 0, 0, 0, 0, 0, 0, 6, 20
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\channels\channel-classes\specific\channel-guide-information-stroke-opacity.js", "JavaScript", 14, 0, 0, 0, 0, 0, 0, 6, 20
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\channels\channel-classes\specific\channel-guide-information-stroke-width.js", "JavaScript", 14, 0, 0, 0, 0, 0, 1, 6, 21
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\channels\channel-classes\specific\channel-guide-information.js", "JavaScript", 110, 0, 0, 0, 0, 0, 33, 46, 189
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\channels\channel-classes\specific\channel-guides-manager-guides-map.js", "JavaScript", 101, 0, 0, 0, 0, 0, 14, 27, 142
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\channels\channel-classes\specific\channel-guides-manager.js", "JavaScript", 144, 0, 0, 0, 0, 0, 78, 77, 299
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\channels\channel-classes\specific\channel-label-transform-arc.js", "JavaScript", 17, 0, 0, 0, 0, 0, 2, 6, 25
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\channels\channel-classes\specific\channel-label-transform-bars.js", "JavaScript", 123, 0, 0, 0, 0, 0, 12, 28, 163
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\channels\channel-classes\specific\channel-label-transform-plot.js", "JavaScript", 15, 0, 0, 0, 0, 0, 14, 7, 36
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\channels\channel-classes\specific\channel-numeric-model-to-relative-space.js", "JavaScript", 80, 0, 0, 0, 0, 0, 7, 27, 114
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\channels\channel-classes\specific\channel-numeric-offset.js", "JavaScript", 52, 0, 0, 0, 0, 0, 10, 27, 89
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\channels\channel-classes\specific\channel-numeric-range.js", "JavaScript", 51, 0, 0, 0, 0, 0, 3, 27, 81
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\channels\channel-classes\specific\channel-numeric-value.js", "JavaScript", 49, 0, 0, 0, 0, 0, 7, 29, 85
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\channels\channel-classes\specific\channel-numeric.js", "JavaScript", 76, 0, 0, 0, 0, 0, 6, 35, 117
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\channels\channel-classes\specific\channel-scale-accumulator.js", "JavaScript", 106, 0, 0, 0, 0, 0, 93, 58, 257
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\channels\channel-classes\specific\channel-series-flow-by.js", "JavaScript", 48, 0, 0, 0, 0, 0, 7, 21, 76
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\channels\channel-classes\specific\channel-series-group-by.js", "JavaScript", 45, 0, 0, 0, 0, 0, 22, 25, 92
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\channels\channel-classes\specific\channel-series-size-by.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\channels\channel-classes\specific\channel-sorting-v2.js", "JavaScript", 71, 0, 0, 0, 0, 0, 9, 30, 110
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\channels\channel-classes\specific\channel-sorting.js", "JavaScript", 100, 0, 0, 0, 0, 0, 16, 43, 159
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\channels\channel-classes\specific\channel-stream-flow-along.js", "JavaScript", 37, 0, 0, 0, 0, 0, 2, 14, 53
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\channels\channel-classes\specific\channel-stream-size.js", "JavaScript", 87, 0, 0, 0, 0, 0, 16, 30, 133
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\channels\channel-classes\specific\channel-text-guide-tick-axis.js", "JavaScript", 15, 0, 0, 0, 0, 0, 6, 9, 30
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\channels\channel-classes\specific\channel-text-guide-tick-legend.js", "JavaScript", 15, 0, 0, 0, 0, 0, 6, 8, 29
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\channels\channel-classes\specific\channel-text-guide-title.js", "JavaScript", 20, 0, 0, 0, 0, 0, 6, 9, 35
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\channels\channel-classes\specific\channel-text-html.js", "JavaScript", 22, 0, 0, 0, 0, 0, 8, 8, 38
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\channels\channel-classes\specific\channel-text-prototype.js", "JavaScript", 105, 0, 0, 0, 0, 0, 32, 42, 179
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\channels\channel-classes\specific\channel-text.js", "JavaScript", 18, 0, 0, 0, 0, 0, 9, 11, 38
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\channels\channel-classes\specific\channel-unit-flow-major.js", "JavaScript", 21, 0, 0, 0, 0, 0, 0, 9, 30
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\channels\channel-classes\specific\channel-unit-flow-minor.js", "JavaScript", 15, 0, 0, 0, 0, 0, 0, 8, 23
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\channels\channel-classes\specific\channel-vis-container-scale.js", "JavaScript", 56, 0, 0, 0, 0, 0, 14, 26, 96
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\channels\channel-classes\specific\channel-vis-container-x.js", "JavaScript", 44, 0, 0, 0, 0, 0, 3, 21, 68
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\channels\channel-classes\specific\channel-vis-container-y.js", "JavaScript", 47, 0, 0, 0, 0, 0, 3, 19, 69
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\channels\channel-classnames.js", "JavaScript", 0, 0, 0, 0, 0, 0, 119, 53, 172
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\channels\channel-context.js", "JavaScript", 25, 0, 0, 0, 0, 0, 3, 8, 36
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\channels\channel-expressions-environment.js", "JavaScript", 3, 0, 0, 0, 0, 0, 0, 2, 5
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\channels\channel-spec-prototype.js", "JavaScript", 248, 0, 0, 0, 0, 0, 79, 116, 443
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\channels\channel-states.js", "JavaScript", 147, 0, 0, 0, 0, 0, 2, 25, 174
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\channels\channel-tags.js", "JavaScript", 221, 0, 0, 0, 0, 0, 50, 35, 306
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\channels\channel-theme.js", "JavaScript", 2, 0, 0, 0, 0, 0, 0, 7, 9
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\channels\channel-update-actions.js", "JavaScript", 129, 0, 0, 0, 0, 0, 17, 27, 173
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\channels\channels-index.js", "JavaScript", 806, 0, 0, 0, 0, 0, 463, 130, 1399
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\channels\channels-mapping-header.js", "JavaScript", 129, 0, 0, 0, 0, 0, 38, 42, 209
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\channels\channels-options-lists-spec.js", "JavaScript", 580, 0, 0, 0, 0, 0, 22, 44, 646
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\channels\channels-priority-spec.js", "JavaScript", 170, 0, 0, 0, 0, 0, 33, 39, 242
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\channels\channels-shortcuts-spec.js", "JavaScript", 48, 0, 0, 0, 0, 0, 7, 12, 67
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\channels\channels-spec-header.js", "JavaScript", 939, 0, 0, 0, 0, 0, 129, 243, 1311
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\channels\channels-spec.js", "JavaScript", 3503, 0, 0, 0, 0, 0, 187, 736, 4426
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\channels\channels-ui-header.js", "JavaScript", 27, 0, 0, 0, 0, 0, 0, 6, 33
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\channels\channels-ui-spec.js", "JavaScript", 175, 0, 0, 0, 0, 0, 12, 42, 229
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\channels\tagged-channel-cluster.js", "JavaScript", 125, 0, 0, 0, 0, 0, 5, 37, 167
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\charts\chart-channel-equivalences.js", "JavaScript", 210, 0, 0, 0, 0, 0, 98, 77, 385
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\charts\chart-plot-symbol-specs.js", "JavaScript", 157, 0, 0, 0, 0, 0, 72, 52, 281
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\charts\chart-spec-prototype.js", "JavaScript", 199, 0, 0, 0, 0, 0, 37, 71, 307
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\charts\charts-spec-header.js", "JavaScript", 170, 0, 0, 0, 0, 0, 22, 43, 235
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\charts\charts-spec.js", "JavaScript", 16, 0, 0, 0, 0, 0, 2, 5, 23
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\data\data-spec-header.js", "JavaScript", 262, 0, 0, 0, 0, 0, 31, 46, 339
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\guides\axis-lib\vsc-axis-continuous.js", "JavaScript", 823, 0, 0, 0, 0, 0, 199, 248, 1270
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\guides\guide-pipeline.js", "JavaScript", 98, 0, 0, 0, 0, 0, 8, 33, 139
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\guides\guides-index.js", "JavaScript", 3, 0, 0, 0, 0, 0, 0, 2, 5
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\guides\guides-prototype.js", "JavaScript", 102, 0, 0, 0, 0, 0, 14, 45, 161
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\guides\legend-lib-v2\legends\vsc-legend-continuous.js", "JavaScript", 159, 0, 0, 0, 0, 0, 57, 60, 276
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\guides\legend-lib-v2\legends\vsc-legend-discrete.js", "JavaScript", 286, 0, 0, 0, 0, 0, 53, 99, 438
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\guides\legend-lib-v2\legends\vsc-legend-stacked-column-size.js", "JavaScript", 254, 0, 0, 0, 0, 0, 11, 67, 332
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\guides\legend-lib-v2\legends\vsc-legend-stream-size.js", "JavaScript", 261, 0, 0, 0, 0, 0, 19, 70, 350
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\guides\legend-lib-v2\vsc-legend-base.js", "JavaScript", 412, 0, 0, 0, 0, 0, 62, 99, 573
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\guides\legend-lib-v2\vsc-legend-generator.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\guides\legend-lib-v2\vsc-legend-shape-properties.js", "JavaScript", 30, 0, 0, 0, 0, 0, 0, 2, 32
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\guides\legend-lib-v2\vsc-legend-shapes.js", "JavaScript", 164, 0, 0, 0, 0, 0, 27, 54, 245
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\guides\legend-lib-v2\vsc-legend.js", "JavaScript", 41, 0, 0, 0, 0, 0, 0, 5, 46
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\inner-layout\inner-layout-implementations\bars\bars-basic.js", "JavaScript", 86, 0, 0, 0, 0, 0, 1, 27, 114
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\inner-layout\inner-layout-implementations\bars\columns-basic.js", "JavaScript", 116, 0, 0, 0, 0, 0, 28, 52, 196
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\inner-layout\inner-layout-implementations\bars\columns-positioned.js", "JavaScript", 86, 0, 0, 0, 0, 0, 12, 24, 122
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\inner-layout\inner-layout-implementations\bars\rows-basic.js", "JavaScript", 108, 0, 0, 0, 0, 0, 16, 42, 166
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\inner-layout\inner-layout-implementations\bars\rows-positioned.js", "JavaScript", 86, 0, 0, 0, 0, 0, 12, 25, 123
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\inner-layout\inner-layout-implementations\circular\pie-area-basic.js", "JavaScript", 55, 0, 0, 0, 0, 0, 1, 24, 80
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\inner-layout\inner-layout-implementations\circular\polar-area-basic.js", "JavaScript", 104, 0, 0, 0, 0, 0, 22, 36, 162
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\inner-layout\inner-layout-implementations\circular\polar-area-radius-based.js", "JavaScript", 67, 0, 0, 0, 0, 0, 76, 37, 180
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\inner-layout\inner-layout-implementations\circular\tubes-area-basic.js", "JavaScript", 54, 0, 0, 0, 0, 0, 5, 22, 81
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\inner-layout\inner-layout-implementations\circular\tubes-area-basicOLD.js", "JavaScript", 51, 0, 0, 0, 0, 0, 7, 21, 79
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\inner-layout\inner-layout-implementations\line-based\area-basic.js", "JavaScript", 19, 0, 0, 0, 0, 0, 1, 8, 28
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\inner-layout\inner-layout-implementations\line-based\line-basic.js", "JavaScript", 21, 0, 0, 0, 0, 0, 0, 6, 27
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\inner-layout\inner-layout-implementations\plot\cartesian-layout-v3.js", "JavaScript", 22, 0, 0, 0, 0, 0, 2, 7, 31
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\inner-layout\inner-layout-implementations\plot\force-layout-config.js", "JavaScript", 27, 0, 0, 0, 0, 0, 4, 6, 37
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\inner-layout\inner-layout-implementations\plot\force-layout-v3.js", "JavaScript", 179, 0, 0, 0, 0, 0, 19, 58, 256
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\inner-layout\inner-layout-prototype-v3.js", "JavaScript", 76, 0, 0, 0, 0, 0, 27, 30, 133
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\inner-layout\inner-layout-spec-header.js", "JavaScript", 113, 0, 0, 0, 0, 0, 12, 17, 142
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\inner-layout\layout-buffers\layout-buffer-nested.js", "JavaScript", 27, 0, 0, 0, 0, 0, 1, 13, 41
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\inner-layout\layout-buffers\layout-buffer.js", "JavaScript", 201, 0, 0, 0, 0, 0, 48, 80, 329
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\inner-layout\pipelines\implementations\bars\bars-pipeline-commons.js", "JavaScript", 207, 0, 0, 0, 0, 0, 123, 103, 433
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\inner-layout\pipelines\implementations\bars\columns-pipeline.js", "JavaScript", 21, 0, 0, 0, 0, 0, 0, 5, 26
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\inner-layout\pipelines\implementations\bars\columns-positioned-pipeline.js", "JavaScript", 25, 0, 0, 0, 0, 0, 0, 4, 29
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\inner-layout\pipelines\implementations\bars\rows-gantt-pipeline.js", "JavaScript", 63, 0, 0, 0, 0, 0, 0, 14, 77
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\inner-layout\pipelines\implementations\bars\rows-pipeline.js", "JavaScript", 23, 0, 0, 0, 0, 0, 0, 4, 27
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\inner-layout\pipelines\implementations\bars\rows-positioned-pipeline.js", "JavaScript", 23, 0, 0, 0, 0, 0, 0, 4, 27
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\inner-layout\pipelines\implementations\bars\treemap-pipeline.js", "JavaScript", 190, 0, 0, 0, 0, 0, 34, 65, 289
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\inner-layout\pipelines\implementations\bars\vertical-stack-pipeline.js", "JavaScript", 134, 0, 0, 0, 0, 0, 9, 41, 184
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\inner-layout\pipelines\implementations\circular\circular-pipeline-commons.js", "JavaScript", 70, 0, 0, 0, 0, 0, 2, 24, 96
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\inner-layout\pipelines\implementations\circular\polar-area-pipeline.js", "JavaScript", 47, 0, 0, 0, 0, 0, 0, 7, 54
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\inner-layout\pipelines\implementations\circular\sectors-pipeline.js", "JavaScript", 47, 0, 0, 0, 0, 0, 0, 7, 54
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\inner-layout\pipelines\implementations\circular\tubes-pipeline.js", "JavaScript", 51, 0, 0, 0, 0, 0, 0, 7, 58
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\inner-layout\pipelines\implementations\default-pipeline.js", "JavaScript", 95, 0, 0, 0, 0, 0, 7, 9, 111
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\inner-layout\pipelines\implementations\line-based\area-pipeline.js", "JavaScript", 60, 0, 0, 0, 0, 0, 1, 17, 78
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\inner-layout\pipelines\implementations\line-based\line-based-pipeline-commons.js", "JavaScript", 68, 0, 0, 0, 0, 0, 0, 19, 87
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\inner-layout\pipelines\implementations\line-based\line-pipeline.js", "JavaScript", 52, 0, 0, 0, 0, 0, 1, 15, 68
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\inner-layout\pipelines\implementations\pipeline-commons-conditions.js", "JavaScript", 76, 0, 0, 0, 0, 0, 7, 28, 111
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\inner-layout\pipelines\implementations\pipeline-commons-functions.js", "JavaScript", 764, 0, 0, 0, 0, 0, 79, 222, 1065
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\inner-layout\pipelines\implementations\pipeline-commons.js", "JavaScript", 23, 0, 0, 0, 0, 0, 0, 11, 34
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\inner-layout\pipelines\implementations\pipeline-template.js", "JavaScript", 93, 0, 0, 0, 0, 0, 49, 26, 168
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\inner-layout\pipelines\implementations\plot\force-layout-pipeline.js", "JavaScript", 297, 0, 0, 0, 0, 0, 32, 93, 422
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\inner-layout\pipelines\implementations\plot\plot-pipeline-commons.js", "JavaScript", 28, 0, 0, 0, 0, 0, 4, 8, 40
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\inner-layout\pipelines\implementations\plot\unit-pipeline.js", "JavaScript", 297, 0, 0, 0, 0, 0, 63, 95, 455
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\inner-layout\pipelines\implementations\plot\unit-strip-pipeline.js", "JavaScript", 204, 0, 0, 0, 0, 0, 13, 57, 274
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\inner-layout\pipelines\implementations\stacks\stack-pipeline-commons.js", "JavaScript", 14, 0, 0, 0, 0, 0, 0, 5, 19
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\inner-layout\pipelines\implementations\stacks\stacked-column-pipeline.js", "JavaScript", 127, 0, 0, 0, 0, 0, 2, 26, 155
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\inner-layout\pipelines\implementations\stacks\streamgraph-pipeline-v2.js", "JavaScript", 107, 0, 0, 0, 0, 0, 12, 26, 145
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\inner-layout\pipelines\implementations\stacks\streamgraph-pipeline.js", "JavaScript", 0, 0, 0, 0, 0, 0, 165, 33, 198
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\inner-layout\pipelines\prototype\inner-layout-pipeline-index.js", "JavaScript", 30, 0, 0, 0, 0, 0, 5, 9, 44
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\inner-layout\pipelines\prototype\inner-layout-pipeline-manager.js", "JavaScript", 17, 0, 0, 0, 0, 0, 0, 8, 25
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\inner-layout\pipelines\prototype\inner-layout-pipeline-spec-header.js", "JavaScript", 62, 0, 0, 0, 0, 0, 5, 17, 84
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\inner-layout\pipelines\prototype\inner-layout-pipeline.js", "JavaScript", 447, 0, 0, 0, 0, 0, 44, 168, 659
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\interaction\interaction-spec-header.js", "JavaScript", 51, 0, 0, 0, 0, 0, 5, 13, 69
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\interaction\interaction-spec-prototype.js", "JavaScript", 20, 0, 0, 0, 0, 0, 0, 10, 30
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\interaction\interaction-spec.js", "JavaScript", 68, 0, 0, 0, 0, 0, 2, 10, 80
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\language-index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 17, 3, 20
